time_ns,ax,ay,az,p,q,r,time_s,accel_total,gyro_total
139852000,3.798500976562501,3.1183154296875,-3.808081054687501,-0.12144013738523486,-0.03302319543638795,0.4846952851049077,0.139852,6.217232672744625,0.50076716925923
144846000,-3.343447265625,8.708291015625,-1.1112890625,0.16298545871284936,0.08522115488253562,0.00852211496810491,0.144846,9.394037226414559,0.18411825394262418
147843000,4.5984375,6.753955078125,-2.1794677734375,-0.03089266656432456,-0.08522115488253562,0.5241100692380805,0.147843,8.456454127717441,0.5318913110436315
150840000,-3.9853125,10.59556640625,-0.4215234375,0.2748382078514206,-0.00639158609604152,-0.6498113059793341,0.15084,11.328125405391292,0.7055718434336589
152838000,-1.8920654296875,4.8139892578125005,-4.991220703125,0.16192019427681767,-0.04687163102420538,-0.00852211496810491,0.152838,7.18795438715747,0.16878307247186025
155835000,3.784130859375,9.838740234375,-0.26345214843750003,0.2482065969506282,0.01810949541253882,0.4708468474364957,0.155835,10.544660392582587,0.5325703919058916
158831000,-2.7973828125,5.834267578125,-4.34935546875,0.10439590640872771,-0.07243798165015528,-0.4910868717210979,0.158831,7.796212013944753,0.5072593833900583
161828000,0.1580712890625,11.13205078125,-0.8765771484375,0.17257283863713463,-0.01384843662811473,0.2460760680785648,0.161828,11.167628603509225,0.3008763784568803
164825000,2.3135888671875,3.5637890625,-3.113525390625,0.07137271721412358,0.05752427538452234,0.41332256789078414,0.164825,5.267573092652357,0.42336586086843786
166823000,-1.149609375,10.624306640625,-2.232158203125,-0.0458063665881737,-0.18961705296888492,-0.5624596222247351,0.166823,10.91696036233963,0.5953265294187777
167822000,-3.3769775390625,13.1678173828125,-0.9627978515625,0.11611381520507635,-0.16618125202094444,-0.7467503030791911,0.167822,13.627999546133138,0.7737794529150998
175813000,-3.9038818359375,10.8015380859375,-1.810634765625,0.3781688415017382,-0.08735168375459901,-1.0215885275753684,0.175813,11.627205883848921,1.0928335230084862
177811000,-3.3482373046875,4.42599609375,-4.7181884765625,0.3621898749612627,0.07882956826634545,0.089482204304284,0.177811,7.28432817566304,0.3813170219707837
179809000,4.5409570312500005,9.704619140625,-1.1735595703125,0.14168016999221547,-0.02982740212829287,1.103613889149809,0.179809,10.778551177654444,1.1130707797849664
181807000,3.1805859375,9.82916015625,-1.3172607421875,0.1960086395850751,-0.10439590640872771,-0.1565938720966592,0.181807,10.414590349406145,0.27173430560957257
184804000,-4.2583447265625,6.3276416015625,-3.3290771484375004,0.32916671073379383,0.00319579304802076,-0.3557982883450726,0.184804,8.321977091311647,0.48471987635931985
187801000,4.4834765625,12.8373046875,-1.1160791015625,0.09800431979253756,-0.03515372638904594,0.6593986859036193,0.187801,13.643444810132843,0.6675681674169717
190798000,-3.4248779296875003,3.822451171875,-3.707490234375,0.4559331453320519,-0.05539374651245895,-0.5209142759299854,0.190798,6.331382600397411,0.6944747533443714
192796000,-0.9532177734375,12.425361328125,-1.427431640625,0.1970739040211068,-0.07030745277809189,0.02876213769226117,0.192796,12.543356382831464,0.2112072965758821
196791000,0.661025390625,1.7100439453125,-4.4068359375,0.4250404766871328,0.00958737992428525,0.14594122773634224,0.196791,4.772987307964728,0.44949990726298106
197790000,0.36404296875,1.9782861328125,-3.5685791015625004,0.2950782487807796,-0.04261057744126781,0.03408845987241964,0.19779,4.096449695832133,0.30008141780170844
199788000,-1.025068359375,15.486196289062502,-0.6370751953125,-0.02982740212829287,-0.11611381520507635,-0.30146983539696975,0.199788,15.533155038473266,0.32443204782123103
201786000,-2.4908203125,10.6003564453125,-2.93150390625,0.2822950755483992,-0.00639158609604152,-0.1874865240968215,0.201786,11.276766280685251,0.3389432972778892
204783000,4.6128076171875,5.0726513671875,-1.829794921875,0.1970739040211068,-0.00532632218015847,0.7371629231549058,0.204783,7.0963325360591565,0.7630698976033407
206781000,0.3113525390625,16.966318359375002,0.0622705078125,0.05326321764039556,-0.10226537753666434,-0.3227751241176037,0.206781,16.96928922174966,0.3427520365297033
207780000,-3.3482373046875,14.628779296875,-2.4572900390625003,0.2631202990550719,-0.12783172400142503,-0.8649946554787092,0.20778,15.206911293923412,0.9131204714837675
217769000,-2.5866210937500003,11.49609375,-1.3460009765625,0.26205503461904023,-0.01917475984857051,0.03621899082507764,0.217769,11.860122209333626,0.2652401324853081
218768000,0.8286767578125,12.6888134765625,0.143701171875,0.22264025048586747,0.09267799761237908,0.7542071541314129,0.218768,12.71665611073646,0.7918246799139661
221765000,2.0836669921875,4.4116259765625,-5.5229150390625,0.05006742433230048,-0.13635383948967858,-0.11824434407713978,0.221765,7.369308137139841,0.1872988025297564
223763000,-3.2189062500000003,13.9725439453125,-0.5029541015625,0.16618125202094444,-0.15446334322459582,-0.7605987407476031,0.223763,14.3473448616201,0.793716307851998
226760000,1.59029296875,4.8618896484375,-4.1769140625,0.16937704532903955,0.09267799761237908,0.6881608256764751,0.22676,6.604060399901689,0.7147328988661173
227758000,3.9996826171875,5.666616210937501,-5.029541015625,0.07030745277809189,-0.06391586200071252,0.6572681570315559,0.227758,8.567629960972035,0.664100749569744
228757000,3.975732421875,9.608818359375,-3.31470703125,0.08096009713840883,-0.15446334322459582,0.27803400115951565,0.228757,10.91435390927142,0.3282017177431426
232753000,-3.036884765625,7.127578125,-3.8272412109375,0.34940673501839603,0.04793689546023708,-0.276968736723484,0.232753,8.641343315385756,0.4484358299074505
234751000,1.8345849609375,10.279423828125,-4.4595263671875,0.19494337514904345,-0.09906958422856926,0.4601942030761787,0.234751,11.354278120460261,0.5095060417489095
236749000,3.5494189453125,9.8435302734375,-0.105380859375,0.4420847076636399,-0.02663160882019778,0.3526024950369775,0.236749,10.464443043896146,0.5661065719850811
237748000,1.6477734375000002,5.72888671875,-1.09212890625,0.44528050097173494,0.00639158609604152,-0.06285059756468081,0.237748,6.060366811131776,0.4497396741812977
247737000,-2.4285498046875,13.383369140625,-1.8345849609375,0.044741102152142,-0.19494337514904345,-0.6370281327469538,0.247737,13.725091099405471,0.66768969412996
249735000,-1.89685546875,9.82916015625,-2.040556640625,0.2460760680785648,-0.03941478413317272,-0.2322276304101527,0.249735,10.216375161971005,0.3406414960265199
252732000,3.2955468750000003,5.700146484375001,-3.4488281250000004,0.21411813499761392,0.0458063665881737,0.8149272269852196,0.252732,7.432813369407708,0.843831253413078
254730000,1.6717236328125,11.8409765625,-1.4705419921875,0.10865696415285452,-0.18961705296888492,-0.3526024950369775,0.25473,12.048480385881238,0.4148366933406703
256728000,-4.675078125000001,11.352392578125,-2.7973828125,0.3206445952455403,-0.05752427538452234,-0.9448894881810864,0.256728,12.592002355558527,0.9994689307796447
257727000,-4.9960107421875,6.5431933593750005,-4.2870849609375,0.3994741302223721,0.08628641931856731,-0.34514567727426926,0.257727,9.281842496860119,0.5349303369756238
260724000,6.121669921875,11.7595458984375,-1.1112890625,-0.00639158609604152,-0.07669903939428206,0.974716892389974,0.260724,13.304011641241127,0.9777507940815987
262721000,0.833466796875,12.387041015625,-1.8537451171875,0.10652643528079112,-0.11611381520507635,-0.6338323394388587,0.262721,12.552681904030134,0.6531261241243133
265718000,-2.20341796875,4.57927734375,-4.7181884765625,0.1576591365326909,-0.01171790775605134,-0.01171790775605134,0.265718,6.934416647156385,0.15852766968763632
267716000,3.5973193359375,16.391513671875,0.3975732421875,-0.11504855076904467,-0.00213052874202622,0.8554072755544241,0.267716,16.78631857623578,0.8631119946207563
274709000,1.2214599609375,11.1512109375,-1.4465917968750002,0.1970739040211068,0.04900215989626878,0.4601942030761787,0.274709,11.310795623455457,0.5030089858695758
277706000,1.01548828125,5.288203125,-4.9433203125,0.13635383948967858,-0.10013484866460096,-0.09693905535650586,0.277706,7.309769110757942,0.1949783011364887
280702000,-1.8058447265625,11.9128271484375,-0.871787109375,0.15978966540475428,0.00106526437101311,-0.2194444571777724,0.280702,12.080419637126665,0.2714585451673803
282700000,1.149609375,3.31470703125,-6.950346679687501,0.0436758418772995,-0.02876213769226117,0.18642125966078985,0.2827,7.785640846195588,0.1936174728216312
285697000,2.47166015625,12.4541015625,1.1831396484375,0.07882956826634545,0.01491370106414643,0.23861921702634295,0.285697,12.752002551943107,0.25174520858748056
287695000,-2.9554541015625,7.098837890625,-4.282294921875001,0.00426105748405245,-0.069242184180871,-0.6977482056007603,0.287695,8.801491813421872,0.7011884162620636
288694000,-4.2583447265625,7.970625,-6.581513671875,-0.0660463908727759,-0.12996225287348842,-0.7904261449564907,0.288694,11.179476057219551,0.8037573038859748
292690000,5.451064453125,6.409072265625,-0.15328125,0.31425300862935013,0.09693905535650586,0.9086704973560088,0.29269,8.415093945983497,0.9663509748798449
294688000,1.149609375,7.1515283203125,-6.1743603515625,-0.08415589044650393,-0.14700649217237394,-0.4878910784130028,0.294688,9.51780882253193,0.5164598987653088
297684000,-2.7590625,9.9776513671875,-0.890947265625,0.3664509327053896,-0.01171790775605134,-0.2183791927417407,0.297684,10.390367640953302,0.42674707645789867
299682000,3.5877392578125,4.4307861328125,-3.4919384765625003,0.04793689546023708,0.1320927817455518,0.9342368438207695,0.299682,6.685609400860192,0.9447459601860368
301680000,2.47166015625,11.9559375,-3.956572265625,-0.2269013082299943,-0.1331580461815835,0.02556634438416608,0.30168,12.83386183208363,0.2643272723434897
304677000,-3.798500976562501,8.1861767578125,-1.063388671875,0.23755395259031123,0.00958737992428525,-0.618918637334415,0.304677,9.086962916539715,0.6630113708564744
307674000,2.2465283203125,10.7919580078125,-3.8943017578125,-0.12144013738523486,-0.04154531300523611,0.8000135248807759,0.307674,11.690972299909703,0.8102440126239822
312669000,-4.368515625000001,8.5885400390625,-4.109853515625,0.01597896550017813,0.05326321764039556,-0.38242989924586496,0.312669,10.475583262441477,0.3864517117688398
315665000,5.0918115234375,12.2481298828125,-1.0585986328125,0.09693905535650586,-0.08415589044650393,0.6274407528226685,0.315665,13.306534533147538,0.6404383597606663
317663000,1.025068359375,6.7491650390625,-1.657353515625,0.18216020191666307,0.00852211496810491,-0.25672871243888173,0.317663,7.024871140572603,0.31490410825579124
318662000,-2.8788134765625,6.15041015625,-3.5302587890625,0.11398328633301298,-0.00745685053207321,-0.5496764157028412,0.318662,7.653616089189088,0.5614195901133607
321659000,0.97716796875,13.570180664062502,-2.749482421875,0.02663160882019778,-0.09693905535650586,0.11398328633301298,0.321659,13.880357130947548,0.15198227727283653
324656000,1.178349609375,0.7711962890625,-3.8751416015625,0.10652643528079112,0.07989483270237714,0.2609897701830085,0.324656,4.123102466630967,0.2929961191660275
327653000,-2.270478515625,19.375708007812506,-0.7855664062500001,-0.2162486638696773,-0.1992044328931702,-0.6423544549271123,0.327653,19.52409403973851,0.706445423563928
330650000,0.775986328125,1.24541015625,-4.042792968750001,0.16192019427681767,0.12463593069332991,0.521979540366017,0.33065,4.300857615278843,0.5605487535399158
332647000,4.1433837890625,10.2075732421875,-2.7925927734375,-0.18642125966078985,-0.05965480425658574,0.6444849837991756,0.332647,11.364891337639067,0.6735521331471165
335644000,-3.8559814453125,9.627978515625,-2.24173828125,0.1565938720966592,-0.08309062601047222,-0.9906958589304492,0.335644,10.61093557258513,1.006431308043911
337642000,-2.5818310546875,1.9016455078125,-6.5431933593750005,0.11930960851317148,0.08522115488253562,0.10333064197269604,0.337642,7.286664982727101,0.17937293411651842
341638000,2.6872119140625,6.691684570312501,-2.2561083984375,0.07456851052221868,-0.0671116553088076,-0.2215749860498358,0.341638,7.555777614854613,0.243228105865205
343636000,-4.80919921875,6.99345703125,-5.8103173828125,0.05326321764039556,-0.10226537753666434,-1.0535464606563194,0.343636,10.285748706952683,1.0598374038302205
346633000,2.5626708984375,12.70318359375,-0.3209326171875,0.05752427538452234,0.06498112643674421,0.8841694153272798,0.346633,12.963068822427521,0.8884183384260403
347632000,4.7565087890625,7.2664892578125,-2.24173828125,0.02876213769226117,0.0458063665881737,0.795752467136649,0.347632,8.96948340295889,0.7975885359875118
349629000,0.383203125,5.4941748046875,-5.7240966796875,-0.07456851052221868,-0.12357066625729823,-0.4601942030761787,0.349629,7.9434302551153655,0.48229542488571675
351627000,-3.7314404296875,15.8598193359375,-0.1389111328125,0.0213052887206339,-0.09480852648444246,-0.553937473446968,0.351627,16.29345921993555,0.5623960317342497
355623000,2.835703125,7.6640625,-5.0918115234375,-0.2269013082299943,-0.07243798165015528,0.33449303291395227,0.355623,9.628375294267041,0.4106300694420776
357621000,0.076640625,11.1464208984375,-0.5125341796875,0.01171790775605134,-0.07563377495825037,-0.21198760612555057,0.357621,11.158461538934146,0.22538083864307576
358620000,-1.5184423828125,10.6099365234375,0.373623046875,0.05858953982055403,-0.03941478413317272,-0.37923410593776985,0.35862,10.724551947864791,0.3857522086664813
362616000,0.9915380859375,11.6445849609375,-3.1853759765625003,-0.00106526437101311,-0.05965480425658574,0.4101267745826891,0.362616,12.113056047109579,0.41444396688656426
363615000,3.2811767578125,12.05173828125,-0.1293310546875,0.18961705296888492,-0.02663160882019778,0.5667206799688619,0.363615,12.491086543510225,0.5981941143720206
366611000,-1.389111328125,8.3969384765625,-4.033212890625,-0.06498112643674421,-0.06285059756468081,-0.5795038532012422,0.366611,9.418333837903848,0.5865129668492526
367610000,-4.0284228515625005,12.022998046875,-5.2929931640625005,-0.14381069886427886,-0.12037487294920315,-0.7584682118755397,0.36761,13.740322024645687,0.7813102172447559
368609000,-3.6404296875,10.8685986328125,-4.876259765625,-0.04793689546023708,-0.10652643528079112,-0.44101944322760817,0.368609,12.456206238364002,0.45622798759478556
369608000,0.1389111328125,6.974296875,-3.1470556640625,0.09374326204841076,-0.04048004856920442,0.1778991441725363,0.369608,7.652716678158279,0.2051207912644718
370607000,3.937412109375,6.524033203125001,-0.996328125,0.07989483270237714,0.05006742433230048,0.7084007833820501,0.370607,7.684978405122317,0.7146478861426191
371606000,5.3217333984375,8.305927734375,0.296982421875,-0.07989483270237714,0.11291802189698127,0.8138619625491879,0.371606,9.869016184585357,0.8255331356439205
372605000,3.884721679687501,8.205336914062501,-1.3843212890625,-0.25779397687491346,0.0916127331763474,0.4229099478150694,0.372605,9.183406875079774,0.5036898364608609
375602000,-3.592529296875,8.507109375,-3.4488281250000004,-0.17470336750919802,-0.2194444571777724,-0.9960221811106076,0.375602,9.857565221844037,1.034764379783839
377600000,-1.89685546875,8.995693359375,-0.27303222656250004,-0.04048004856920442,0.04048004856920442,0.11930960851317148,0.3776,9.197559800402058,0.13233310752754407
379598000,3.171005859375,7.577841796875,-1.772314453125,-0.09587379092047416,0.1374191039257103,0.9512810747972766,0.379598,8.403574416842638,0.9659251923294422
381596000,3.247646484375,9.7381494140625,-2.7638525390625,-0.11611381520507635,-0.14807175660840563,-0.06285059756468081,0.381596,10.630975616365665,0.1983881569066435
384592000,-4.727768554687501,10.835068359375,-1.963916015625,0.23861921702634295,-0.00532632218015847,-0.7371629231549058,0.384592,11.983633337825784,0.7748397742220757
386590000,-0.1293310546875,4.042792968750001,-5.7336767578125,0.15978966540475428,0.1107874930249179,0.6317018105667953,0.38659,7.016833379307242,0.6609491533047583
387589000,3.8176611328125,4.675078125000001,-5.163662109375,0.00852211496810491,-0.01278317219208304,0.910801026228072,0.387589,7.943191951579403,0.9109305930272247
389587000,2.93150390625,14.9497119140625,-0.833466796875,-0.0884169398682523,-0.11291802189698127,-0.04793689546023708,0.389587,15.257203818764246,0.1512150153627575
391585000,-3.69791015625,7.30001953125,-3.3721875000000003,0.08415589044650393,0.00958737992428525,-0.8149272269852196,0.391585,8.850789411995104,0.8193171040766061
394582000,1.3460009765625,7.91314453125,-3.908671875,-0.5581985311910947,-0.044741102152142,0.5858954398174324,0.394582,8.927893974940284,0.8104695138279703
397579000,0.0622705078125,7.6880126953125005,-1.025068359375,-0.4388889143555448,0.00532632218015847,-0.2269013082299943,0.397579,7.756299501748315,0.4941012573639521
399577000,-2.596201171875,3.67875,-3.2524365234375003,-0.4442152365357034,-0.04154531300523611,-0.3739077837576114,0.399577,5.554440154177137,0.5821170158633937
401574000,0.8622070312500001,13.7809423828125,0.9819580078125,-0.5134574248777635,-0.08309062601047222,0.21411813499761392,0.401574,13.842760398570867,0.5624848042638776
404571000,1.868115234375,4.3876757812500005,-2.7255322265625,0.05219795320436386,0.03834951969714103,0.05432848207642726,0.404571,5.492729668234411,0.08453931596869615
407568000,-0.335302734375,11.2518017578125,-0.5077441406250001,0.12463593069332991,-0.09906958422856926,-0.13102751730952011,0.407568,11.268241869658763,0.20619677017671909
410565000,-1.82021484375,10.758427734375,-3.764970703125,0.3611246105252311,-0.0436758418772995,-0.40693098127459393,0.410565,11.542614685961173,0.5458125933063424
412563000,1.714833984375,2.404599609375,-5.719306640625001,0.28122981111236756,0.05006742433230048,0.4814994917968127,0.412563,6.436864401622196,0.5598559763351263
415560000,1.2022998046875,10.6386767578125,-1.7962646484375,-0.3153182730653818,-0.07456851052221868,-0.14381069886427886,0.41556,10.856036784425418,0.354496252728106
417557000,-5.6953564453125,11.8840869140625,-4.5649072265625,-0.2716424145433255,-0.17150757420110294,-1.279382587674066,0.417557,13.946576096206435,1.3190997896409749
418556000,-6.5527734375,5.99712890625,-5.19240234375,-0.1874865240968215,-0.05432848207642726,-0.7712513851079201,0.418556,10.289093105845888,0.7955699087531667
421553000,6.1743603515625,9.762099609375,0.1197509765625,-0.729706072102684,0.06072006869261743,1.3017531408307317,0.421553,11.551435184889113,1.493559211436975
422552000,5.9635986328125,10.605146484375,-0.6514453125,-0.8053398470609343,-0.02024002428460221,0.6945524122926653,0.422552,12.184335090743062,1.0636658221775912
423551000,2.6488916015625,10.2315234375,-1.9399658203125,-0.6572681570315559,-0.11930960851317148,-0.3153182730653818,0.423551,10.745425350023186,0.7386892623154604
429545000,4.315825195312501,12.9666357421875,-0.1916015625,-0.14594122773634224,0.03834951969714103,0.7925566738285541,0.429545,13.667358952841656,0.8067934115028292
434540000,-2.2944287109375003,13.6276611328125,-1.5855029296875,0.27270767897935716,-0.03621899082507764,-0.2269013082299943,0.43454,13.910117562421622,0.35660271612422983
438535000,2.8165429687500003,0.7807763671875,-5.431904296875,0.2460760680785648,-0.06285059756468081,0.25779397687491346,0.438535,6.1683150309288415,0.3618858430613546
443530000,-2.3375390625000003,5.441484375,-5.0439111328125,-0.2982740420888747,-0.03515372638904594,-0.18535599522475815,0.44353,7.779131094652693,0.3529306357187376
448525000,-1.159189453125,11.879296875,-0.0047900390625,-0.4058657168385623,-0.00852211496810491,-0.28016454667633583,0.448525,11.93572106649176,0.49324616548207084
451522000,-1.293310546875,5.010380859375,-3.8272412109375,-0.08202536157444053,-0.1107874930249179,-0.11717907964110806,0.451522,6.436174625765511,0.1809225393855091
456516000,-0.6753955078125,5.6282958984375,-4.550537109375,0.138484368361742,-0.14168016999221547,-0.4868258139769711,0.456516,7.269199529256345,0.525595437579051
461511000,3.937412109375,5.0726513671875,-3.23806640625,0.24288027477046972,0.11398328633301298,0.8575378044264874,0.461511,7.191667404946289,0.8985288551050841
463509000,2.6009912109375,6.811435546875001,-4.799619140625,-0.10865696415285452,-0.178964408608568,-0.12889698843745673,0.463509,8.729098085349959,0.24586384247338008
467505000,-2.3902294921875,5.8630078125,-3.3578173828125,0.07243798165015528,0.12463593069332991,0.08628641931856731,0.467505,7.166798114296003,0.1680081026741282
472499000,-1.9591259765625,9.3453662109375,-0.5412744140625,-0.03302319543638795,-0.0884169398682523,-0.7041397256379234,0.472499,9.563839302283002,0.7104370766745961
474497000,-4.488266601562501,6.84017578125,-3.7697607421875,-0.06391586200071252,0.03302319543638795,-0.4048004524025306,0.474497,9.007976346463089,0.4111437402143166
476495000,1.9495458984375,9.570498046875,-2.2177880859375003,-0.14274543442824716,-0.06285059756468081,0.7733819139799835,0.476495,10.015675018164227,0.7889524963745846
480491000,-1.791474609375,6.6294140625,-2.921923828125,0.1352885750536469,-0.04261057744126781,-0.632767075002827,0.480491,7.462985390945954,0.6484696068880622
483488000,0.1197509765625,10.86380859375,-1.5088623046875,0.10120011310063264,-0.05752427538452234,0.311057215321255,0.483488,10.968743907692025,0.33212512153329926
486484000,2.327958984375,6.140830078125,-3.036884765625,0.25459818356681835,0.01278317219208304,0.12570119512936162,0.486484,7.235458255081166,0.2842260280547255
